1.087553, 1, 119.467208, 0.839363, 1.620095, 1.063225, 10.483678, 4.252171, 20.275371, 45791.439609, 25273.111871, 14912.863039, 10349.162302, 10562.857203, 10356.227411, 9670.530035, 7105.542826, 4448.663447, 23448.512499, 21316.048483, 3684.631238
1.084363, 1, 119.022896, 0.831213, 1.613635, 1.061624, 10.488798, 4.247135, 20.1801, 45657.098852, 25198.966574, 14851.976061, 10339.399669, 10531.877551, 10241.807052, 9656.251391, 7079.461978, 4418.778602, 23735.378347, 21253.512269, 3661.405452
1.083085, 1, 118.91354, 0.830173, 1.612934, 1.063103, 10.527916, 4.247901, 20.082243, 45603.297726, 25169.27266, 14831.494165, 10321.801186, 10505.925655, 10221.619625, 9634.042175, 7074.146926, 4414.655171, 23707.409093, 21228.467592, 3672.74151
1.083085, 1, 118.91354, 0.830135, 1.612934, 1.063813, 10.527916, 4.247901, 20.082243, 45603.297726, 25169.27266, 14831.494165, 10321.801186, 10505.925655, 10221.619625, 9634.042175, 7074.146926, 4414.655171, 23707.409093, 21228.467592, 3672.74151
1.08414, 1, 119.033164, 0.830652, 1.611965, 1.064349, 10.527338, 4.248735, 20.106617, 45647.726002, 25193.793783, 14837.441896, 10331.856501, 10516.161019, 10231.574968, 9643.427437, 7081.038898, 4418.956097, 23730.505997, 21249.149392, 3676.319673
1.083779, 1, 119.03683, 0.83321, 1.615169, 1.062753, 10.501923, 4.260605, 20.120396, 45632.497186, 25185.388282, 14797.797704, 10309.985711, 10526.20544, 10225.451069, 9656.467163, 7065.067639, 4427.234971, 23722.588699, 21242.059958, 3680.902182
1.079488, 1, 118.661653, 0.830342, 1.612621, 1.061244, 10.559817, 4.267703, 20.069249, 45451.846461, 25083.525392, 14866.710206, 10279.965644, 10498.021815, 10174.175514, 9612.841467, 7035.72706, 4410.788044, 23628.675716, 21157.966892, 3607.649253
1.081, 1, 120.223445, 0.836265, 1.617779, 1.06338, 10.569408, 4.270653, 20.068878, 45515.508564, 25118.658678, 14881.04729, 10294.364119, 10507.320733, 10193.830908, 9627.387098, 7054.997498, 4410.48026, 23661.771264, 21187.601837, 3659.725817
1.078775, 1, 120.775884, 0.837452, 1.631159, 1.061315, 10.587055, 4.277398, 20.348179, 45421.82405, 25066.956872, 14787.865895, 10288.823052, 10477.600243, 10167.45444, 9606.49213, 7050.313746, 4402.481437, 23613.068173, 21143.991336, 3672.581842
1.084705, 1, 121.031807, 0.836899, 1.638531, 1.061005, 10.543681, 4.287626, 20.51297, 45671.506569, 25204.748925, 14942.104953, 10329.646567, 10548.756992, 10220.637523, 9662.552976, 7097.659905, 4425.59699, 23742.86826, 21260.219006, 3683.647507
1.084705, 1, 121.031807, 0.837287, 1.638531, 1.061005, 10.543681, 4.287626, 20.51297, 45671.506569, 25204.748925, 14942.104953, 10329.646567, 10548.756992, 10220.637523, 9662.552976, 7097.659905, 4425.59699, 23742.86826, 21260.219006, 3683.647507
1.083858, 1, 120.916867, 0.836804, 1.640594, 1.061005, 10.562558, 4.293494, 20.605779, 45635.858062, 25185.075768, 14931.336318, 10321.583371, 10540.523162, 10212.65596, 9655.01071, 7092.119932, 4422.142695, 23724.336149, 21243.624688, 3680.772296
1.084895, 1, 120.270927, 0.839381, 1.640882, 1.063007, 10.559647, 4.307196, 20.668987, 45679.508489, 25209.165064, 15063.057901, 10328.201311, 10537.004051, 10219.711879, 9660.991191, 7095.312917, 4431.796588, 23747.028261, 21263.944021, 3721.418032
1.08805, 1, 120.001579, 0.836787, 1.647325, 1.062047, 10.577418, 4.306012, 20.754577, 45812.345482, 25282.474104, 15298.527194, 10358.236385, 10581.286908, 10241.270795, 9689.085526, 7129.793159, 4444.684043, 23816.085361, 21325.780235, 3738.811854
1.088524, 1, 120.135524, 0.843421, 1.662841, 1.062884, 10.596544, 4.315944, 20.997235, 45832.313274, 25298.935968, 15171.850763, 10357.308294, 10583.165688, 10245.744236, 9697.662412, 7095.779274, 4446.621611, 23826.465486, 21335.074972, 3764.116799
1.099687, 1, 120.597136, 0.853242, 1.671308, 1.065415, 10.628259, 4.323463, 21.403573, 46302.313752, 25558.371332, 15747.515327, 10463.519745, 10680.712933, 10364.548226, 9798.208964, 7164.066855, 4481.223651, 24070.800969, 21553.86176, 3851.103259
1.102739, 1, 119.228591, 0.860342, 1.689606, 1.064071, 10.596667, 4.333347, 21.63233, 46430.835977, 25622.697549, 15784.609443, 10504.694344, 10713.112064, 10404.345096, 9827.612468, 7193.24888, 4493.662779, 24137.614557, 21613.689052, 3859.92918
1.10278, 1, 119.233009, 0.860102, 1.689669, 1.063774, 10.597059, 4.333507, 21.633131, 46432.556398, 25623.646958, 15785.194317, 10505.083579, 10713.509022, 10404.730613, 9827.976615, 7193.515415, 4493.829284, 24138.508938, 21614.489913, 3860.072203
1.105088, 1, 119.018569, 0.862925, 1.695996, 1.065366, 10.631133, 4.334731, 21.909084, 46529.746526, 25677.281041, 15445.263315, 10527.071617, 10735.933582, 10426.508972, 9848.547439, 7208.572503, 4503.234832, 24189.034407, 21659.732237, 3868.151905
1.114367, 1, 120.89878, 0.872889, 1.70209, 1.06787, 10.633065, 4.317559, 21.64094, 46920.416217, 25892.870881, 15857.440237, 10606.543758, 10837.21714, 10502.907618, 9926.147296, 7255.534006, 4541.045157, 24392.128732, 21841.590207, 3855.709292
